cpuTime,nvarsOrig,nclausesOrig,nvars,nclauses,reducedVars,reducedClauses,Pre-featuretime,vars-clauses-ratio,POSNEG-RATIO-CLAUSE-mean,POSNEG-RATIO-CLAUSE-coeff-variation,POSNEG-RATIO-CLAUSE-min,POSNEG-RATIO-CLAUSE-max,POSNEG-RATIO-CLAUSE-entropy,VCG-CLAUSE-mean,VCG-CLAUSE-coeff-variation,VCG-CLAUSE-min,VCG-CLAUSE-max,VCG-CLAUSE-entropy,UNARY,BINARY+,TRINARY+,Basic-featuretime,VCG-VAR-mean,VCG-VAR-coeff-variation,VCG-VAR-min,VCG-VAR-max,VCG-VAR-entropy,POSNEG-RATIO-VAR-mean,POSNEG-RATIO-VAR-stdev,POSNEG-RATIO-VAR-min,POSNEG-RATIO-VAR-max,POSNEG-RATIO-VAR-entropy,HORNY-VAR-mean,HORNY-VAR-coeff-variation,HORNY-VAR-min,HORNY-VAR-max,HORNY-VAR-entropy,horn-clauses-fraction,VG-mean,VG-coeff-variation,VG-min,VG-max,KLB-featuretime,CG-mean,CG-coeff-variation,CG-min,CG-max,CG-entropy,cluster-coeff-mean,cluster-coeff-coeff-variation,cluster-coeff-min,cluster-coeff-max,cluster-coeff-entropy,CG-featuretime,restarts,conflicts,decisions,propagations,conflictLiterals
12.7008,55224.000000000,190228.000000000,22119.000000000,117399.000000000,1.496677065,0.620354518,0.380000000,0.188408760,0.451161912,0.534554310,0.000000000,1.000000000,1.218770087,0.000153369,0.291177040,0.000090420,0.001491930,0.959602948,0.000000000,0.083603779,0.552321570,-0.000000000,0.000153369,1.219897380,0.000059626,0.007155086,2.202175287,0.023824505,0.072903110,0.000000000,0.870967742,0.930129414,0.000071997,0.996335756,0.000008518,0.002410583,2.154851450,0.482567995,0.000071365,1.064513785,0.000034072,0.002402065,0.580000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-512.000000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-0.000000000,20.020000000,32,8021,18182,2274379,115655
599.646,32084.000000000,112577.000000000,15132.000000000,84637.000000000,1.120274914,0.330115670,0.240000000,0.178787055,0.471516073,0.544186480,0.000000000,1.000000000,1.283368340,0.000228070,0.257048865,0.000132170,0.002312979,0.992486682,0.000000000,0.084572941,0.490979123,0.000000000,0.000228070,0.588458054,0.000082706,0.002658412,2.340689948,0.021102498,0.056355706,0.000000000,0.666666667,0.995243609,0.000112973,0.591900431,0.000011815,0.001205147,2.212601472,0.516133606,0.000103919,0.625321076,0.000047261,0.001216962,0.320000000,0.000450281,0.663083947,0.000059076,0.004383426,3.656328453,0.263611565,0.403783922,0.029482798,0.588932806,3.247548127,3.520000000,31,6640,36569,3521235,71098
599.38,32084.000000000,112577.000000000,15132.000000000,84637.000000000,1.120274914,0.330115670,0.260000000,0.178787055,0.471516073,0.544186480,0.000000000,1.000000000,1.283368340,0.000228070,0.257048865,0.000132170,0.002312979,0.992486682,0.000000000,0.084572941,0.490979123,-0.000000000,0.000228070,0.588458054,0.000082706,0.002658412,2.340689948,0.021102498,0.056355706,0.000000000,0.666666667,0.995243609,0.000112973,0.591900431,0.000011815,0.001205147,2.212601472,0.516133606,0.000103919,0.625321076,0.000047261,0.001216962,0.280000000,0.000450281,0.663083947,0.000059076,0.004383426,3.656328453,0.263611565,0.403783922,0.029482798,0.588932806,3.247548127,3.460000000,30,6321,35239,3155251,63988
155.817,25148.000000000,87857.000000000,12635.000000000,70419.000000000,0.990344282,0.247632031,0.180000000,0.179426007,0.459836468,0.562659914,0.000000000,1.000000000,1.304338923,0.000273674,0.241325111,0.000158290,0.002770083,1.018926937,0.000000000,0.097061873,0.471861287,0.000000000,0.000273674,0.567379856,0.000099405,0.003195160,2.423480802,0.021917848,0.050411525,0.000000000,0.666666667,1.055002830,0.000132550,0.557107311,0.000014201,0.001448473,2.252371458,0.507448274,0.000122163,0.558724092,0.000056803,0.001263863,0.180000000,0.000528007,0.710781212,0.000099405,0.005169059,3.535547918,0.279408651,0.353638308,0.031325965,0.588932806,3.321018579,2.980000000,31,7767,40839,3635559,82485
355.361,32084.000000000,112569.000000000,15034.000000000,84064.000000000,1.134096049,0.339086886,0.220000000,0.178839931,0.470925793,0.546546377,0.000000000,1.000000000,1.287865427,0.000229281,0.256589659,0.000133032,0.002328056,0.988789902,0.000000000,0.081104872,0.498810430,-0.000000000,0.000229281,0.582092513,0.000083270,0.002676532,2.325513371,0.021713783,0.064878526,0.000000000,0.666666667,1.001672845,0.000113682,0.590197095,0.000011896,0.001213361,2.207451870,0.516701561,0.000104987,0.619352604,0.000047583,0.001213361,0.260000000,0.000449727,0.656728096,0.000083270,0.004377617,3.574913593,0.262950120,0.409042998,0.029482798,0.588932806,3.204712673,3.420000000,31,7935,38642,3640185,93945
19.1586,58361.000000000,198598.000000000,18528.000000000,96001.000000000,2.149881261,1.068707618,0.320000000,0.192997990,0.459954348,0.537236239,0.000000000,1.000000000,1.233329756,0.000183062,0.294724515,0.000107945,0.001781088,1.000163086,0.000000000,0.111603004,0.522682055,-0.000000000,0.000183062,1.122903496,0.000072916,0.006812429,2.179149200,0.028641758,0.072646895,0.000000000,0.900000000,1.017277819,0.000087711,0.904019934,0.000010417,0.002593723,2.077232699,0.493546942,0.000086108,0.996983810,0.000041666,0.002843720,0.420000000,0.000634875,1.402102558,0.000052083,0.003708295,3.469176731,0.278161112,0.453766495,0.010804825,0.694444444,3.370936782,13.940000000,46,10486,32329,4028152,193840
345.665,32084.000000000,112569.000000000,15034.000000000,84064.000000000,1.134096049,0.339086886,0.240000000,0.178839931,0.470925793,0.546546377,0.000000000,1.000000000,1.287865427,0.000229281,0.256589659,0.000133032,0.002328056,0.988789902,0.000000000,0.081104872,0.498810430,0.020000000,0.000229281,0.582092513,0.000083270,0.002676532,2.325513371,0.021713783,0.064878526,0.000000000,0.666666667,1.001672845,0.000113682,0.590197095,0.000011896,0.001213361,2.207451870,0.516701561,0.000104987,0.619352604,0.000047583,0.001213361,0.260000000,0.000449727,0.656728096,0.000083270,0.004377617,3.574913593,0.262950120,0.409042998,0.029482798,0.588932806,3.204712673,3.360000000,31,7819,38417,3472852,89840
18.4725,58361.000000000,198598.000000000,18528.000000000,96001.000000000,2.149881261,1.068707618,0.320000000,0.192997990,0.459954348,0.537236239,0.000000000,1.000000000,1.233329756,0.000183062,0.294724515,0.000107945,0.001781088,1.000163086,0.000000000,0.111603004,0.522682055,0.020000000,0.000183062,1.122903496,0.000072916,0.006812429,2.179149200,0.028641758,0.072646895,0.000000000,0.900000000,1.017277819,0.000087711,0.904019934,0.000010417,0.002593723,2.077232699,0.493546942,0.000086108,0.996983810,0.000041666,0.002843720,0.400000000,0.000634875,1.402102558,0.000052083,0.003708295,3.469176731,0.278161112,0.453766495,0.010804825,0.694444444,3.370936782,13.640000000,45,10251,31905,3927123,180641
19.3084,58361.000000000,198598.000000000,18528.000000000,96001.000000000,2.149881261,1.068707618,0.320000000,0.192997990,0.459954348,0.537236239,0.000000000,1.000000000,1.233329756,0.000183062,0.294724515,0.000107945,0.001781088,1.000163086,0.000000000,0.111603004,0.522682055,-0.000000000,0.000183062,1.122903496,0.000072916,0.006812429,2.179149200,0.028641758,0.072646895,0.000000000,0.900000000,1.017277819,0.000087711,0.904019934,0.000010417,0.002593723,2.077232699,0.493546942,0.000086108,0.996983810,0.000041666,0.002843720,0.400000000,0.000634875,1.402102558,0.000052083,0.003708295,3.469176731,0.278161112,0.453766495,0.010804825,0.694444444,3.370936782,13.900000000,29,5466,21771,2788681,52575
19.2423,58361.000000000,198598.000000000,18528.000000000,96001.000000000,2.149881261,1.068707618,0.340000000,0.192997990,0.459954348,0.537236239,0.000000000,1.000000000,1.233329756,0.000183062,0.294724515,0.000107945,0.001781088,1.000163086,0.000000000,0.111603004,0.522682055,0.020000000,0.000183062,1.122903496,0.000072916,0.006812429,2.179149200,0.028641758,0.072646895,0.000000000,0.900000000,1.017277819,0.000087711,0.904019934,0.000010417,0.002593723,2.077232699,0.493546942,0.000086108,0.996983810,0.000041666,0.002843720,0.400000000,0.000634875,1.402102558,0.000052083,0.003708295,3.469176731,0.278161112,0.453766495,0.010804825,0.694444444,3.370936782,13.640000000,46,10579,32445,4063890,196916
6.75177,61078.000000000,200509.000000000,15337.000000000,74950.000000000,2.982395514,1.675236825,0.300000000,0.204629753,0.473463700,0.571735527,0.000000000,1.000000000,1.296472945,0.000219809,0.338947079,0.000130404,0.002151659,1.074228299,0.000000000,0.172781855,0.496691127,0.000000000,0.000219809,0.878542284,0.000093396,0.008712475,2.221578755,0.040030978,0.085596573,0.000000000,0.921568627,1.213173402,0.000106973,0.720659311,0.000013342,0.003322215,2.046145681,0.504256171,0.000107477,0.843188467,0.000053369,0.003642428,0.300000000,0.000570841,1.459060653,0.000066711,0.004749833,3.479212093,0.306981888,0.374938944,0.010804825,0.712121212,3.411405907,6.060000000,25,4662,18318,4053294,59869
6.76442,61078.000000000,200509.000000000,15337.000000000,74950.000000000,2.982395514,1.675236825,0.280000000,0.204629753,0.473463700,0.571735527,0.000000000,1.000000000,1.296472945,0.000219809,0.338947079,0.000130404,0.002151659,1.074228299,0.000000000,0.172781855,0.496691127,-0.000000000,0.000219809,0.878542284,0.000093396,0.008712475,2.221578755,0.040030978,0.085596573,0.000000000,0.921568627,1.213173402,0.000106973,0.720659311,0.000013342,0.003322215,2.046145681,0.504256171,0.000107477,0.843188467,0.000053369,0.003642428,0.260000000,0.000570841,1.459060653,0.000066711,0.004749833,3.479212093,0.306981888,0.374938944,0.010804825,0.712121212,3.411405907,6.000000000,25,4663,18369,4076515,59878
20.0894,35719.000000000,126675.000000000,18289.000000000,102733.000000000,0.953031877,0.233050724,0.280000000,0.178024588,0.435929152,0.605510686,0.000000000,1.000000000,1.356645228,0.000190209,0.204509208,0.000109355,0.000437421,1.035837679,0.000000000,0.100357237,0.448531631,0.020000000,0.000190209,0.665695395,0.000068138,0.002433493,2.503015000,0.023822308,0.044337569,0.000000000,0.263157895,1.130648303,0.000087673,0.642957829,0.000019468,0.001031801,2.224682725,0.486795869,0.000082322,0.603359782,0.000038936,0.000963663,0.380000000,0.000407990,0.709827736,0.000048670,0.004253745,3.883968279,0.280704447,0.374555215,0.031510891,0.593073593,3.457117771,5.260000000,36,8550,56385,3135112,83444
599.83,2816.000000000,9720.000000000,1231.000000000,6605.000000000,1.287571080,0.471612415,0.000000000,0.186373959,0.484701104,0.561701543,0.000000000,1.000000000,1.263165328,0.002737015,0.178997702,0.001624695,0.007311129,0.872956547,0.000000000,0.047842544,0.591672975,0.000000000,0.002737015,0.527070880,0.001059803,0.013928842,2.276582988,0.014605288,0.048836894,0.000000000,0.500000000,0.709599951,0.001329520,0.556838919,0.000302801,0.007115821,2.326163225,0.492808478,0.001316729,0.588143801,0.000605602,0.005904618,0.000000000,0.004922154,0.450593844,0.000908403,0.037547313,3.635782918,0.255133853,0.398479413,0.023909125,0.560439560,3.441031526,0.160000000,92,24547,52880,3973156,828073
599.873,52159.000000000,183626.000000000,22842.000000000,125963.000000000,1.283469048,0.457777284,0.380000000,0.181338965,0.443028358,0.507413508,0.000000000,1.000000000,1.170098654,0.000149575,0.276005633,0.000087558,0.001444707,0.884498871,0.000000000,0.048696840,0.561220358,-0.000000000,0.000149575,1.373446503,0.000055572,0.006668625,2.019982814,0.016965757,0.066293248,0.000000000,0.833333333,0.740623112,0.000069502,1.130049337,0.000007939,0.002246691,2.101901600,0.475353874,0.000068397,1.190165199,0.000031755,0.002238753,0.600000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-512.000000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-0.000000000,20.020000000,56,12673,57923,3953688,206331
210.649,28854.000000000,101035.000000000,13680.000000000,76243.000000000,1.109210526,0.325170835,0.180000000,0.179426308,0.466935040,0.551440080,0.000000000,1.000000000,1.292282866,0.000252409,0.254433629,0.000146199,0.002558480,1.004579301,0.000000000,0.090618155,0.483388639,0.020000000,0.000252409,0.572331096,0.000091812,0.002951091,2.378563603,0.021682366,0.055552783,0.000000000,0.666666667,1.016988036,0.000123905,0.567648933,0.000013116,0.001337828,2.240757234,0.512663458,0.000114295,0.603122143,0.000052464,0.001364060,0.220000000,0.000489628,0.678975350,0.000065580,0.004800441,3.577912255,0.271084362,0.378723144,0.030357566,0.588932806,3.317726120,3.140000000,44,9991,42980,3689069,104041
203.139,28854.000000000,101035.000000000,13680.000000000,76243.000000000,1.109210526,0.325170835,0.200000000,0.179426308,0.466935040,0.551440080,0.000000000,1.000000000,1.292282866,0.000252409,0.254433629,0.000146199,0.002558480,1.004579301,0.000000000,0.090618155,0.483388639,-0.000000000,0.000252409,0.572331096,0.000091812,0.002951091,2.378563603,0.021682366,0.055552783,0.000000000,0.666666667,1.016988036,0.000123905,0.567648933,0.000013116,0.001337828,2.240757234,0.512663458,0.000114295,0.603122143,0.000052464,0.001364060,0.220000000,0.000489628,0.678975350,0.000065580,0.004800441,3.577912255,0.271084362,0.378723144,0.030357566,0.588932806,3.317726120,3.080000000,38,9169,39640,3424682,96960
599.882,2816.000000000,9720.000000000,1231.000000000,6605.000000000,1.287571080,0.471612415,0.000000000,0.186373959,0.484701104,0.561701543,0.000000000,1.000000000,1.263165328,0.002737015,0.178997702,0.001624695,0.007311129,0.872956547,0.000000000,0.047842544,0.591672975,0.000000000,0.002737015,0.527070880,0.001059803,0.013928842,2.276582988,0.014605288,0.048836894,0.000000000,0.500000000,0.709599951,0.001329520,0.556838919,0.000302801,0.007115821,2.326163225,0.492808478,0.001316729,0.588143801,0.000605602,0.005904618,0.000000000,0.004922154,0.450593844,0.000908403,0.037547313,3.635782918,0.255133853,0.398479413,0.023909125,0.560439560,3.441031526,0.160000000,94,26024,55506,4209353,886778
599.831,52159.000000000,183626.000000000,22842.000000000,125963.000000000,1.283469048,0.457777284,0.380000000,0.181338965,0.443028358,0.507413508,0.000000000,1.000000000,1.170098654,0.000149575,0.276005633,0.000087558,0.001444707,0.884498871,0.000000000,0.048696840,0.561220358,-0.000000000,0.000149575,1.373446503,0.000055572,0.006668625,2.019982814,0.016965757,0.066293248,0.000000000,0.833333333,0.740623112,0.000069502,1.130049337,0.000007939,0.002246691,2.101901600,0.475353874,0.000068397,1.190165199,0.000031755,0.002238753,0.680000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-512.000000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-0.000000000,20.020000000,55,12621,57606,3946345,206054
99.921,25148.000000000,87665.000000000,12356.000000000,68510.000000000,1.035286500,0.279594220,0.200000000,0.180353233,0.460350554,0.563318857,0.000000000,1.000000000,1.303393857,0.000279749,0.243877350,0.000161865,0.002832632,1.022792295,0.000000000,0.101474237,0.468646913,-0.000000000,0.000279749,0.567280560,0.000102175,0.003284192,2.433757350,0.022787573,0.052381191,0.000000000,0.666666667,1.074764474,0.000135665,0.555819531,0.000014596,0.001488834,2.260985948,0.508217778,0.000125033,0.564213475,0.000058386,0.001299080,0.180000000,0.000538872,0.715763158,0.000072982,0.005313093,3.546569819,0.281715797,0.350236933,0.031351026,0.588932806,3.341905780,2.780000000,31,7589,36251,3564246,87819
303.978,25148.000000000,87836.000000000,12020.000000000,66660.000000000,1.092179700,0.317671767,0.160000000,0.180318032,0.460132260,0.563787762,0.000000000,1.000000000,1.305954560,0.000287448,0.244316799,0.000166389,0.002911814,1.021966605,0.000000000,0.099309931,0.472652265,0.020000000,0.000287448,0.570378070,0.000105011,0.003375338,2.433506156,0.022631019,0.052764998,0.000000000,0.666666667,1.068301483,0.000139412,0.559183458,0.000015002,0.001530153,2.262625510,0.508385839,0.000128643,0.568488199,0.000060006,0.001335134,0.160000000,0.000555373,0.711437585,0.000075008,0.005460546,3.573756266,0.280125186,0.353619833,0.031325965,0.588932806,3.335855389,2.920000000,31,7507,33378,3037914,77112
95.0239,25148.000000000,87665.000000000,12356.000000000,68510.000000000,1.035286500,0.279594220,0.200000000,0.180353233,0.460350554,0.563318857,0.000000000,1.000000000,1.303393857,0.000279749,0.243877350,0.000161865,0.002832632,1.022792295,0.000000000,0.101474237,0.468646913,-0.000000000,0.000279749,0.567280560,0.000102175,0.003284192,2.433757350,0.022787573,0.052381191,0.000000000,0.666666667,1.074764474,0.000135665,0.555819531,0.000014596,0.001488834,2.260985948,0.508217778,0.000125033,0.564213475,0.000058386,0.001299080,0.180000000,0.000538872,0.715763158,0.000072982,0.005313093,3.546569819,0.281715797,0.350236933,0.031351026,0.588932806,3.341905780,2.780000000,31,7954,37659,3768977,92255
57.2198,53640.000000000,189329.000000000,27225.000000000,152573.000000000,0.970247934,0.240907631,0.440000000,0.178439173,0.436403839,0.606468476,0.000000000,1.000000000,1.356550320,0.000127695,0.204860971,0.000073462,0.000293848,1.036308554,0.000000000,0.101675919,0.448965413,0.020000000,0.000127695,0.666763495,0.000045880,0.001638560,2.507765733,0.023811625,0.044191907,0.000000000,0.333333333,1.136319735,0.000058884,0.643831332,0.000013108,0.000694749,2.229352435,0.486993111,0.000055319,0.605074543,0.000026217,0.000648870,0.840000000,0.000274008,0.721725306,0.000032771,0.002864203,3.888314235,0.281506345,0.374161081,0.023266809,0.593073593,3.459839744,8.320000000,19,3648,58581,2508069,25330
57.2981,53640.000000000,189329.000000000,27225.000000000,152573.000000000,0.970247934,0.240907631,0.440000000,0.178439173,0.436403839,0.606468476,0.000000000,1.000000000,1.356550320,0.000127695,0.204860971,0.000073462,0.000293848,1.036308554,0.000000000,0.101675919,0.448965413,-0.000000000,0.000127695,0.666763495,0.000045880,0.001638560,2.507765733,0.023811625,0.044191907,0.000000000,0.333333333,1.136319735,0.000058884,0.643831332,0.000013108,0.000694749,2.229352435,0.486993111,0.000055319,0.605074543,0.000026217,0.000648870,0.860000000,0.000274008,0.721725306,0.000032771,0.002864203,3.888314235,0.281506345,0.374161081,0.023266809,0.593073593,3.459839744,7.740000000,22,4149,64936,2817346,30056
19.614,18008.000000000,63531.000000000,7829.000000000,40918.000000000,1.300166049,0.552641869,0.140000000,0.191333887,0.457915162,0.592630741,0.000000000,1.000000000,1.381113844,0.000425008,0.260143995,0.000255460,0.001532763,1.132104182,0.000000000,0.129600665,0.605968034,-0.000000000,0.000425008,0.890482040,0.000146635,0.013832543,2.704228013,0.054647710,0.103176229,0.000000000,0.777777778,1.845094934,0.000195401,0.742728690,0.000024439,0.005669876,2.343135400,0.474021213,0.000225967,0.898991895,0.000122196,0.005669876,0.080000000,0.001120900,1.163534658,0.000097756,0.023779266,4.133358009,0.251384363,0.532567389,0.007920211,0.651515152,3.721577812,2.980000000,46,10878,29732,4636524,195325
19.611,18008.000000000,63531.000000000,7829.000000000,40918.000000000,1.300166049,0.552641869,0.140000000,0.191333887,0.457915162,0.592630741,0.000000000,1.000000000,1.381113844,0.000425008,0.260143995,0.000255460,0.001532763,1.132104182,0.000000000,0.129600665,0.605968034,-0.000000000,0.000425008,0.890482040,0.000146635,0.013832543,2.704228013,0.054647710,0.103176229,0.000000000,0.777777778,1.845094934,0.000195401,0.742728690,0.000024439,0.005669876,2.343135400,0.474021213,0.000225967,0.898991895,0.000122196,0.005669876,0.080000000,0.001120900,1.163534658,0.000097756,0.023779266,4.133358009,0.251384363,0.532567389,0.007920211,0.651515152,3.721577812,3.020000000,43,9755,27277,4267303,177209
307.247,25148.000000000,87836.000000000,12020.000000000,66660.000000000,1.092179700,0.317671767,0.160000000,0.180318032,0.460132260,0.563787762,0.000000000,1.000000000,1.305954560,0.000287448,0.244316799,0.000166389,0.002911814,1.021966605,0.000000000,0.099309931,0.472652265,0.020000000,0.000287448,0.570378070,0.000105011,0.003375338,2.433506156,0.022631019,0.052764998,0.000000000,0.666666667,1.068301483,0.000139412,0.559183458,0.000015002,0.001530153,2.262625510,0.508385839,0.000128643,0.568488199,0.000060006,0.001335134,0.160000000,0.000555373,0.711437585,0.000075008,0.005460546,3.573756266,0.280125186,0.353619833,0.031325965,0.588932806,3.335855389,2.760000000,37,8629,38306,3735628,92212
20.0881,58361.000000000,198598.000000000,18528.000000000,96001.000000000,2.149881261,1.068707618,0.320000000,0.192997990,0.459954348,0.537236239,0.000000000,1.000000000,1.233329756,0.000183062,0.294724515,0.000107945,0.001781088,1.000163086,0.000000000,0.111603004,0.522682055,0.020000000,0.000183062,1.122903496,0.000072916,0.006812429,2.179149200,0.028641758,0.072646895,0.000000000,0.900000000,1.017277819,0.000087711,0.904019934,0.000010417,0.002593723,2.077232699,0.493546942,0.000086108,0.996983810,0.000041666,0.002843720,0.380000000,0.000634875,1.402102558,0.000052083,0.003708295,3.469176731,0.278161112,0.453766495,0.010804825,0.694444444,3.370936782,13.920000000,39,9227,29894,3720654,152525
189.395,25148.000000000,87713.000000000,12327.000000000,68343.000000000,1.040074633,0.283423321,0.160000000,0.180369606,0.459985901,0.563835614,0.000000000,1.000000000,1.303993220,0.000280385,0.243875627,0.000162245,0.002839296,1.022129990,0.000000000,0.101458818,0.468753201,0.020000000,0.000280385,0.562863934,0.000102425,0.003292217,2.435270306,0.022777254,0.052390335,0.000000000,0.666666667,1.078031588,0.000135976,0.553301581,0.000014632,0.001492472,2.261286855,0.508274439,0.000125354,0.562271605,0.000058528,0.001302255,0.180000000,0.000537696,0.708678538,0.000073160,0.005311444,3.541761381,0.281809643,0.349682039,0.030833492,0.588932806,3.342112535,2.720000000,41,9526,39835,3880281,118203
21.9275,18858.000000000,66575.000000000,8310.000000000,43555.000000000,1.269314079,0.528527150,0.160000000,0.190793250,0.459525401,0.587623839,0.000000000,1.000000000,1.373673686,0.000400000,0.256944512,0.000240674,0.001444043,1.119570081,0.000000000,0.127585811,0.606244978,-0.000000000,0.000400000,0.897807418,0.000137757,0.012926185,2.681601876,0.054891160,0.104517719,0.000000000,0.789473684,1.822492598,0.000184784,0.746359523,0.000022959,0.005670991,2.327769013,0.475054529,0.000212962,0.895672721,0.000091838,0.005097004,0.080000000,0.001063718,1.109755529,0.000091838,0.010653197,4.149078213,0.250039793,0.540297160,0.013970340,0.620553360,3.718991244,3.040000000,47,11262,32527,4183500,207546
210.837,25148.000000000,87713.000000000,12327.000000000,68343.000000000,1.040074633,0.283423321,0.200000000,0.180369606,0.459985901,0.563835614,0.000000000,1.000000000,1.303993220,0.000280385,0.243875627,0.000162245,0.002839296,1.022129990,0.000000000,0.101458818,0.468753201,-0.000000000,0.000280385,0.562863934,0.000102425,0.003292217,2.435270306,0.022777254,0.052390335,0.000000000,0.666666667,1.078031588,0.000135976,0.553301581,0.000014632,0.001492472,2.261286855,0.508274439,0.000125354,0.562271605,0.000058528,0.001302255,0.200000000,0.000537696,0.708678538,0.000073160,0.005311444,3.541761381,0.281809643,0.349682039,0.030833492,0.588932806,3.342112535,2.920000000,41,9526,39835,3880281,118203
19.1608,58361.000000000,198598.000000000,18528.000000000,96001.000000000,2.149881261,1.068707618,0.320000000,0.192997990,0.459954348,0.537236239,0.000000000,1.000000000,1.233329756,0.000183062,0.294724515,0.000107945,0.001781088,1.000163086,0.000000000,0.111603004,0.522682055,-0.000000000,0.000183062,1.122903496,0.000072916,0.006812429,2.179149200,0.028641758,0.072646895,0.000000000,0.900000000,1.017277819,0.000087711,0.904019934,0.000010417,0.002593723,2.077232699,0.493546942,0.000086108,0.996983810,0.000041666,0.002843720,0.400000000,0.000634875,1.402102558,0.000052083,0.003708295,3.469176731,0.278161112,0.453766495,0.010804825,0.694444444,3.370936782,13.560000000,40,9410,30286,3758204,156070
599.642,28489.000000000,99611.000000000,13773.000000000,76716.000000000,1.068467291,0.298438396,0.200000000,0.179532301,0.466241876,0.553113188,0.000000000,1.000000000,1.292529511,0.000250758,0.249844581,0.000145212,0.002541204,1.007705073,0.000000000,0.093018406,0.479547943,-0.000000000,0.000250758,0.567542800,0.000091246,0.002932895,2.398012332,0.022005938,0.054036818,0.000000000,0.777777778,1.046927713,0.000123094,0.563227508,0.000013035,0.001329579,2.237881595,0.512956880,0.000113400,0.593886759,0.000052140,0.001160123,0.220000000,0.000483960,0.682860704,0.000065175,0.004744773,3.568121463,0.272989041,0.373956058,0.031279247,0.588932806,3.317001314,3.220000000,29,5603,34507,3737233,65603
22.481,18858.000000000,66575.000000000,8310.000000000,43555.000000000,1.269314079,0.528527150,0.160000000,0.190793250,0.459525401,0.587623839,0.000000000,1.000000000,1.373673686,0.000400000,0.256944512,0.000240674,0.001444043,1.119570081,0.000000000,0.127585811,0.606244978,-0.000000000,0.000400000,0.897807418,0.000137757,0.012926185,2.681601876,0.054891160,0.104517719,0.000000000,0.789473684,1.822492598,0.000184784,0.746359523,0.000022959,0.005670991,2.327769013,0.475054529,0.000212962,0.895672721,0.000091838,0.005097004,0.080000000,0.001063718,1.109755529,0.000091838,0.010653197,4.149078213,0.250039793,0.540297160,0.013970340,0.620553360,3.718991244,3.020000000,46,11207,32330,4151052,205734
599.799,28489.000000000,99611.000000000,13773.000000000,76716.000000000,1.068467291,0.298438396,0.200000000,0.179532301,0.466241876,0.553113188,0.000000000,1.000000000,1.292529511,0.000250758,0.249844581,0.000145212,0.002541204,1.007705073,0.000000000,0.093018406,0.479547943,-0.000000000,0.000250758,0.567542800,0.000091246,0.002932895,2.398012332,0.022005938,0.054036818,0.000000000,0.777777778,1.046927713,0.000123094,0.563227508,0.000013035,0.001329579,2.237881595,0.512956880,0.000113400,0.593886759,0.000052140,0.001160123,0.220000000,0.000483960,0.682860704,0.000065175,0.004744773,3.568121463,0.272989041,0.373956058,0.031279247,0.588932806,3.317001314,3.080000000,29,5588,34473,3712789,64198
16.0683,58402.000000000,198725.000000000,18527.000000000,95998.000000000,2.152264263,1.070095210,0.320000000,0.192993604,0.459972195,0.537231569,0.000000000,1.000000000,1.233335666,0.000183061,0.294668693,0.000107951,0.001781184,0.999569858,0.000000000,0.111616909,0.522708806,0.020000000,0.000183061,1.122980672,0.000072918,0.006812642,2.179330665,0.028628227,0.072580246,0.000000000,0.900000000,1.017415469,0.000087722,0.903922058,0.000010417,0.002593804,2.076879157,0.493572783,0.000086106,0.997079361,0.000041668,0.002843809,0.400000000,0.000634889,1.402147119,0.000052084,0.003708411,3.469203578,0.278156902,0.453776920,0.010804825,0.694444444,3.371151851,13.640000000,40,9400,25576,3983029,217297
16.2039,58402.000000000,198725.000000000,18527.000000000,95998.000000000,2.152264263,1.070095210,0.320000000,0.192993604,0.459972195,0.537231569,0.000000000,1.000000000,1.233335666,0.000183061,0.294668693,0.000107951,0.001781184,0.999569858,0.000000000,0.111616909,0.522708806,-0.000000000,0.000183061,1.122980672,0.000072918,0.006812642,2.179330665,0.028628227,0.072580246,0.000000000,0.900000000,1.017415469,0.000087722,0.903922058,0.000010417,0.002593804,2.076879157,0.493572783,0.000086106,0.997079361,0.000041668,0.002843809,0.400000000,0.000634889,1.402147119,0.000052084,0.003708411,3.469203578,0.278156902,0.453776920,0.010804825,0.694444444,3.371151851,13.780000000,38,9057,24747,3879109,206116
498.82,25148.000000000,87735.000000000,12330.000000000,68360.000000000,1.039578264,0.283425980,0.160000000,0.180368637,0.460071432,0.563861002,0.000000000,1.000000000,1.304002444,0.000280325,0.243910253,0.000162206,0.002838605,1.022757364,0.000000000,0.101316559,0.469002341,0.020000000,0.000280325,0.565613248,0.000102399,0.003291398,2.434462962,0.022772546,0.052380201,0.000000000,0.666666667,1.074684480,0.000135915,0.554032898,0.000014628,0.001492101,2.260068634,0.508221182,0.000125292,0.562803936,0.000058514,0.001301931,0.180000000,0.000539058,0.714467616,0.000073142,0.005324751,3.546128037,0.281759840,0.349899566,0.031325965,0.588932806,3.341914104,2.820000000,31,7886,34904,2431200,101888
